Grape Category,Image File Name,Type of File,Resolution,Bit Depth,Camera Maker,Camera Model,DPI,Max Aperture,ISO Speed,Light Source,Flash Mode,Date Created
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_gamma_iter4.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_rgb_shift_iter4.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_rgb_shift_iter4.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST6_2980_brightness_contrast_iter5.jpg,JPG,2092x2092,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_rotate_iter5.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST6_2980_gamma_iter5.jpg,JPG,2092x2092,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_horizontal_flip_iter5.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_rotate_iter5.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST6_2980_rgb_shift_iter5.jpg,JPG,2092x2092,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_horizontal_flip_iter5.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_brightness_contrast_iter5.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_brightness_contrast_iter5.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_gamma_iter5.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rotate_iter1.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_gamma_iter5.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_horizontal_flip_iter1.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_brightness_contrast_iter1.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST8_3339_rgb_shift_iter5.jpg,JPG,2088x2088,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_gamma_iter1.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST9_3808_rgb_shift_iter5.jpg,JPG,1887x1887,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rgb_shift_iter1.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rotate_iter2.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_horizontal_flip_iter2.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_brightness_contrast_iter2.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_gamma_iter2.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rgb_shift_iter2.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rotate_iter3.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_horizontal_flip_iter3.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_brightness_contrast_iter3.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_gamma_iter3.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rgb_shift_iter3.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rotate_iter4.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_horizontal_flip_iter4.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_brightness_contrast_iter4.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_gamma_iter4.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rotate_iter1.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_horizontal_flip_iter1.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rgb_shift_iter4.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_brightness_contrast_iter1.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rotate_iter1.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rotate_iter5.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_gamma_iter1.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_horizontal_flip_iter1.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_brightness_contrast_iter1.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_horizontal_flip_iter5.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rgb_shift_iter1.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rotate_iter1.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_brightness_contrast_iter5.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_gamma_iter5.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_gamma_iter1.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rotate_iter2.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_horizontal_flip_iter1.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_horizontal_flip_iter2.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_brightness_contrast_iter1.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST10_3084_rgb_shift_iter5.jpg,JPG,1454x1454,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rgb_shift_iter1.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_gamma_iter1.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_brightness_contrast_iter2.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rgb_shift_iter1.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_gamma_iter2.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rotate_iter2.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rotate_iter2.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rgb_shift_iter2.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_horizontal_flip_iter2.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_horizontal_flip_iter2.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_brightness_contrast_iter2.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_brightness_contrast_iter2.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rotate_iter3.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_gamma_iter2.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_horizontal_flip_iter3.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_gamma_iter2.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rgb_shift_iter2.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_brightness_contrast_iter3.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rgb_shift_iter2.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rotate_iter3.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_gamma_iter3.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_horizontal_flip_iter3.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rotate_iter3.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rgb_shift_iter3.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_brightness_contrast_iter3.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_gamma_iter3.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_horizontal_flip_iter3.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rotate_iter4.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rgb_shift_iter3.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_brightness_contrast_iter3.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_horizontal_flip_iter4.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_brightness_contrast_iter4.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rotate_iter4.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_gamma_iter3.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_gamma_iter4.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_horizontal_flip_iter4.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rgb_shift_iter3.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_brightness_contrast_iter4.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rgb_shift_iter4.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_gamma_iter4.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rotate_iter4.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rgb_shift_iter4.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rotate_iter5.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_horizontal_flip_iter4.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_brightness_contrast_iter4.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rotate_iter5.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_rotate_iter1.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_horizontal_flip_iter5.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_horizontal_flip_iter5.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_brightness_contrast_iter5.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_gamma_iter4.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_brightness_contrast_iter5.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_gamma_iter5.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_horizontal_flip_iter1.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_gamma_iter5.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_brightness_contrast_iter1.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,54,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST11_3031_rgb_shift_iter5.jpg,JPG,1378x1378,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rgb_shift_iter4.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST12_3330_rgb_shift_iter5.jpg,JPG,1178x1178,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_gamma_iter1.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rotate_iter5.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_horizontal_flip_iter5.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_rgb_shift_iter1.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_brightness_contrast_iter5.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_rotate_iter2.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_gamma_iter5.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_horizontal_flip_iter2.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,53,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_brightness_contrast_iter2.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST14_3558_rgb_shift_iter5.jpg,JPG,1694x1694,24,Xiaomi,2312DRAABI,72,f/0.0,50,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_gamma_iter2.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_rgb_shift_iter2.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,51,Daylight,16,29-05-2025 09:42
Black Round Fresh,black_round_fresh_IMG_20250412_115739_TIMEBURST15_3508_rotate_iter3.jpg,JPG,1515x1532,24,Xiaomi,2312DRAABI,72,f/0.0,52,Daylight,16,29-05-2025 09:42
